txt;Anio;Departamento;Municipio;Tipo Consulta;Número de registros;Total
 ;2016;ESCUINTLA;PALÍN;Primera;1;45509
 ;2016;ESCUINTLA;PUERTO DE SAN JOSÉ;Primera;1;73577
 ;2016;ESCUINTLA;SAN VICENTE PACAYA;Primera;1;30599
 ;2016;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;Primera;1;103871
 ;2016;ESCUINTLA;SIQUINALÁ;Primera;1;38767
 ;2016;ESCUINTLA;TIQUISATE;Primera;1;45809
 ;2016;GUATEMALA;AMATITLÁN;Primera;1;61748
 ;2016;GUATEMALA;CHINAUTLA;Primera;1;51104
 ;2016;GUATEMALA;CHUARRANCHO;Primera;1;12903
 ;2016;GUATEMALA;FRAIJANES;Primera;1;40460
 ;2016;GUATEMALA;GUATEMALA;Primera;1;406117
 ;2016;GUATEMALA;MIXCO;Primera;1;181451
 ;2016;GUATEMALA;PALENCIA;Primera;1;45244
 ;2016;GUATEMALA;SAN JOSÉ DEL GOLFO;Primera;1;65455
 ;2016;GUATEMALA;SAN JOSÉ PINULA;Primera;1;39994
 ;2016;GUATEMALA;SAN JUAN SACATEPÉQUEZ;Primera;1;99971
 ;2016;GUATEMALA;SAN MIGUEL PETAPA;Primera;1;29205
 ;2016;GUATEMALA;SAN PEDRO AYAMPUC;Primera;1;38411
 ;2016;GUATEMALA;SAN PEDRO SACATEPÉQUEZ;Primera;1;22731
 ;2016;GUATEMALA;SAN RAYMUNDO;Primera;1;32262
 ;2016;GUATEMALA;SANTA CATARINA PINULA;Primera;1;50019
 ;2016;GUATEMALA;VILLA CANALES;Primera;1;78092
 ;2016;GUATEMALA;VILLA NUEVA;Primera;1;112968
 ;2016;HUEHUETENANGO;AGUACATÁN;Primera;1;32183
 ;2016;HUEHUETENANGO;BARILLAS;Primera;1;41285
 ;2016;HUEHUETENANGO;CHIANTLA;Primera;1;50380
 ;2016;HUEHUETENANGO;COLOTENANGO;Primera;1;32214
 ;2016;HUEHUETENANGO;CONCEPCIÓN HUISTA;Primera;1;37028
 ;2016;HUEHUETENANGO;CUILCO;Primera;1;37688
 ;2016;HUEHUETENANGO;HUEHUETENANGO;Primera;1;93238
 ;2016;HUEHUETENANGO;JACALTENANGO;Primera;1;31343
 ;2016;HUEHUETENANGO;LA DEMOCRACIA;Primera;1;73981
 ;2016;HUEHUETENANGO;LA LIBERTAD;Primera;1;53483
 ;2016;HUEHUETENANGO;MALACATANCITO;Primera;1;33327
 ;2016;HUEHUETENANGO;NENTÓN;Primera;1;39396
 ;2016;HUEHUETENANGO;SAN ANTONIO HUISTA;Primera;1;24174
 ;2016;HUEHUETENANGO;SAN GASPAR IXCHIL;Primera;1;14443
 ;2016;HUEHUETENANGO;SAN ILDELFONSO IXTAHUACÁN;Primera;1;31277
 ;2016;HUEHUETENANGO;SAN JUAN ATITÁN;Primera;1;25124
 ;2016;HUEHUETENANGO;SAN JUAN IXCOY;Primera;1;22735
 ;2016;HUEHUETENANGO;SAN MATEO IXTATÁN;Primera;1;22024
 ;2016;HUEHUETENANGO;SAN MIGUEL ACATÁN;Primera;1;21202
 ;2016;HUEHUETENANGO;SAN PEDRO NECTA;Primera;1;48792
 ;2016;HUEHUETENANGO;SAN PEDRO SOLOMA;Primera;1;40820
 ;2016;HUEHUETENANGO;SAN RAFAEL LA INDEPENDENCIA;Primera;1;12288
 ;2016;HUEHUETENANGO;SAN RAFAEL PETZAL;Primera;1;25873
 ;2016;HUEHUETENANGO;SAN SEBASTIÁN COATÁN;Primera;1;13670
 ;2016;HUEHUETENANGO;SAN SEBASTIÁN HUEHUETENANGO;Primera;1;34939
 ;2016;HUEHUETENANGO;SANTA ANA HUISTA;Primera;1;21544
 ;2016;HUEHUETENANGO;SANTA BÁRBARA;Primera;1;29034
 ;2016;HUEHUETENANGO;SANTA EULALIA;Primera;1;36027
 ;2016;HUEHUETENANGO;SANTIAGO CHIMALTENANGO;Primera;1;14369
 ;2016;HUEHUETENANGO;TECTITÁN;Primera;1;21709
 ;2016;HUEHUETENANGO;TODOS SANTOS CUCHUMATÁN;Primera;1;31387
 ;2016;HUEHUETENANGO;UNION CANTINIL;Primera;1;28258
 ;2016;IZABAL;EL ESTOR;Primera;1;28605
 ;2016;IZABAL;LIVINGSTON;Primera;1;52059
 ;2016;IZABAL;LOS AMATES;Primera;1;44153
 ;2016;IZABAL;MORALES;Primera;1;56430
 ;2016;IZABAL;PUERTO BARRIOS;Primera;1;82247
 ;2016;JALAPA;JALAPA;Primera;1;133281
 ;2016;JALAPA;MATAQUESCUINTLA;Primera;1;54700
 ;2016;JALAPA;MONJAS;Primera;1;24828
 ;2016;JALAPA;SAN CARLOS ALZATATE;Primera;1;36347
 ;2016;JALAPA;SAN LUIS JILOTEPEQUE;Primera;1;26046
 ;2016;JALAPA;SAN MANUEL CHAPARRÓN;Primera;1;11740
 ;2016;JALAPA;SAN PEDRO PINULA;Primera;1;51363
 ;2016;JUTIAPA;AGUA BLANCA;Primera;1;44526
 ;2016;JUTIAPA;ASUNCIÓN MITA;Primera;1;76487
 ;2016;JUTIAPA;ATESCATEMPA;Primera;1;29806
 ;2016;JUTIAPA;COMAPA;Primera;1;43042
 ;2016;JUTIAPA;CONGUACO;Primera;1;73060
 ;2016;JUTIAPA;EL ADELANTO;Primera;1;37492
 ;2016;JUTIAPA;EL PROGRESO;Primera;1;13822
 ;2016;JUTIAPA;JALPATAGUA;Primera;1;47637
 ;2016;JUTIAPA;JEREZ;Primera;1;25084
 ;2016;JUTIAPA;JUTIAPA;Primera;1;134759
 ;2016;JUTIAPA;MOYUTA;Primera;1;56155
 ;2016;JUTIAPA;PASACO;Primera;1;15736
 ;2016;JUTIAPA;QUEZADA;Primera;1;27307
 ;2016;JUTIAPA;SAN JOSÉ ACATEMPA;Primera;1;12519
 ;2016;JUTIAPA;SANTA CATARINA MITA;Primera;1;33691
 ;2016;JUTIAPA;YUPILTEPEQUE;Primera;1;29645
 ;2016;JUTIAPA;ZAPOTITLÁN;Primera;1;38298
 ;2016;QUETZALTENANGO;ALMOLONGA;Primera;1;8146
 ;2016;QUETZALTENANGO;CABRICÁN;Primera;1;23726
 ;2016;QUETZALTENANGO;CAJOLÁ;Primera;1;29815
 ;2016;QUETZALTENANGO;CANTEL;Primera;1;28620
 ;2016;QUETZALTENANGO;COATEPEQUE;Primera;1;70857
 ;2016;QUETZALTENANGO;COLOMBA;Primera;1;25645
 ;2016;QUETZALTENANGO;CONCEPCIÓN CHIQUIRICHAPA;Primera;1;13391
 ;2016;QUETZALTENANGO;EL PALMAR;Primera;1;23561
 ;2016;QUETZALTENANGO;FLORES COSTA CUCA;Primera;1;24364
 ;2016;QUETZALTENANGO;GÉNOVA;Primera;1;42227
 ;2016;QUETZALTENANGO;HUITÁN;Primera;1;16643
 ;2016;QUETZALTENANGO;LA ESPERANZA;Primera;1;22384
 ;2016;QUETZALTENANGO;OLINTEPEQUE;Primera;1;18451
 ;2016;QUETZALTENANGO;PALESTINA DE LOS ALTOS;Primera;1;34693
 ;2016;QUETZALTENANGO;QUETZALTENANGO;Primera;1;118291
 ;2016;QUETZALTENANGO;SALCAJÁ;Primera;1;20148
 ;2016;QUETZALTENANGO;SAN CARLOS SIJA;Primera;1;29715
 ;2016;QUETZALTENANGO;SAN FRANCISCO LA UNIÓN;Primera;1;12216
 ;2016;QUETZALTENANGO;SAN JUAN OSTUNCALCO;Primera;1;32400
 ;2016;QUETZALTENANGO;SAN MARTÍN SACATEPÉQUEZ;Primera;1;24447
 ;2016;QUETZALTENANGO;SAN MATEO;Primera;1;9721
 ;2016;QUETZALTENANGO;SAN MIGUEL SIGÜILÁ;Primera;1;13161
 ;2016;QUETZALTENANGO;SIBILIA;Primera;1;10957
 ;2016;QUETZALTENANGO;ZUNIL;Primera;1;20686
 ;2016;QUICHE;CANILLÁ;Primera;1;19442
 ;2016;QUICHE;CHAJUL;Primera;1;83284
 ;2016;QUICHE;CHICAMÁN;Primera;1;42038
 ;2016;QUICHE;CHICHICASTENANGO;Primera;1;91624
 ;2016;QUICHE;CHICHÉ;Primera;1;30397
 ;2016;QUICHE;CHINIQUE;Primera;1;21119
 ;2016;QUICHE;CUNÉN;Primera;1;43068
 ;2016;QUICHE;IXCÁN;Primera;1;293262
 ;2016;QUICHE;JOYABAJ;Primera;1;74403
 ;2016;QUICHE;NEBAJ;Primera;1;171771
 ;2016;QUICHE;PACHALÚN;Primera;1;12210
 ;2016;QUICHE;PATZITÉ;Primera;1;9401
 ;2016;QUICHE;SACAPULAS;Primera;1;15292
 ;2016;QUICHE;SAN ANDRÉS SAJCABAJÁ;Primera;1;23812
 ;2016;QUICHE;SAN ANTONIO ILOTENANGO;Primera;1;17783
 ;2016;QUICHE;SAN BARTOLOMÉ JOCOTENANGO;Primera;1;21020
 ;2016;QUICHE;SAN JUAN COTZAL;Primera;1;78449
 ;2016;QUICHE;SAN MIGUEL USPANTÁN;Primera;1;56573
 ;2016;QUICHE;SAN PEDRO JOCOPILAS;Primera;1;48952
 ;2016;QUICHE;SANTA CRUZ DEL QUICHÉ;Primera;1;42887
 ;2016;QUICHE;ZACUALPA;Primera;1;25735
 ;2016;RETALHULEU;CHAMPERICO;Primera;1;50091
 ;2016;RETALHULEU;EL ASINTAL;Primera;1;32534
 ;2016;RETALHULEU;NUEVO SAN CARLOS;Primera;1;31761
 ;2016;RETALHULEU;RETALHULEU;Primera;1;61922
 ;2016;RETALHULEU;SAN ANDRÉS VILLA SECA;Primera;1;52783
 ;2016;RETALHULEU;SAN FELIPE;Primera;1;21938
 ;2016;RETALHULEU;SAN MARTÍN ZAPOTITLÁN;Primera;1;17149
 ;2016;RETALHULEU;SAN SEBASTIÁN;Primera;1;36125
 ;2016;RETALHULEU;SANTA CRUZ MULÚA;Primera;1;16725
 ;2016;SACATEPEQUEZ;ALOTENANGO;Primera;1;16116
 ;2016;SACATEPEQUEZ;ANTIGUA GUATEMALA;Primera;1;34222
 ;2016;SACATEPEQUEZ;CIUDAD VIEJA;Primera;1;19797
 ;2016;SACATEPEQUEZ;JOCOTENANGO;Primera;1;11992
 ;2016;SACATEPEQUEZ;MAGDALENA MILPAS ALTAS;Primera;1;9961
 ;2016;SACATEPEQUEZ;PASTORES;Primera;1;13442
 ;2016;SACATEPEQUEZ;SAN ANTONIO AGUAS CALIENTES;Primera;1;5200
 ;2016;SACATEPEQUEZ;SAN BARTOLOMÉ MILPAS ALTAS;Primera;1;6419
 ;2016;SACATEPEQUEZ;SAN LUCAS SACATEPÉQUEZ;Primera;1;31166
 ;2016;SACATEPEQUEZ;SAN MIGUEL DUEÑAS;Primera;1;6673
 ;2016;SACATEPEQUEZ;SANTA CATARINA BARAHONA;Primera;1;3099
 ;2016;SACATEPEQUEZ;SANTA LUCÍA MILPAS ALTAS;Primera;1;17829
 ;2016;SACATEPEQUEZ;SANTA MARÍA DE JESÚS;Primera;1;7942
 ;2016;SACATEPEQUEZ;SANTIAGO SACATEPÉQUEZ;Primera;1;33066
 ;2016;SACATEPEQUEZ;SANTO DOMINGO XENACOJ;Primera;1;9318
 ;2016;SACATEPEQUEZ;SUMPANGO;Primera;1;38249
 ;2016;SAN MARCOS;AYUTLA;Primera;1;30042
 ;2016;SAN MARCOS;CATARINA;Primera;1;6658
 ;2016;SAN MARCOS;COMITANCILLO;Primera;1;85748
 ;2016;SAN MARCOS;CONCEPCIÓN TUTUAPA;Primera;1;41784
 ;2016;SAN MARCOS;EL QUETZAL;Primera;1;23309
 ;2016;SAN MARCOS;EL RODEO;Primera;1;25196
 ;2016;SAN MARCOS;EL TUMBADOR;Primera;1;48607
 ;2016;SAN MARCOS;ESQUIPULAS PALO GORDO;Primera;1;24355
 ;2016;SAN MARCOS;IXCHIGUÁN;Primera;1;27234
 ;2016;SAN MARCOS;LA REFORMA;Primera;1;20498
 ;2016;SAN MARCOS;MALACATÁN;Primera;1;42780
 ;2016;SAN MARCOS;NUEVO PROGRESO;Primera;1;19355
 ;2016;SAN MARCOS;OCÓS;Primera;1;38763
 ;2016;SAN MARCOS;PAJAPITA;Primera;1;31594
 ;2016;SAN MARCOS;RÍO BLANCO;Primera;1;12829
 ;2016;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;Primera;1;15745
 ;2016;SAN MARCOS;SAN CRISTÓBAL CUCHO;Primera;1;14433
 ;2016;SAN MARCOS;SAN JOSÉ OJETENAM;Primera;1;37180
 ;2016;SAN MARCOS;SAN LORENZO;Primera;1;27343
 ;2016;SAN MARCOS;SAN MARCOS;Primera;1;41438
 ;2016;SAN MARCOS;SAN MIGUEL IXTAHUACÁN;Primera;1;32165
 ;2016;SAN MARCOS;SAN PABLO;Primera;1;40543
 ;2016;SAN MARCOS;SAN PEDRO SACATEPÉQUEZ;Primera;1;59572
 ;2016;SAN MARCOS;SAN RAFAEL PIÉ DE LA CUESTA;Primera;1;15200
 ;2016;SAN MARCOS;SIBINAL;Primera;1;15153
 ;2016;SAN MARCOS;SIPACAPA;Primera;1;25952
 ;2016;SAN MARCOS;TACANÁ;Primera;1;30302
 ;2016;SAN MARCOS;TAJUMULCO;Primera;1;25635
 ;2016;SAN MARCOS;TEJUTLA;Primera;1;36372
 ;2016;SANTA ROSA;BARBERENA;Primera;1;65263
 ;2016;SANTA ROSA;CASILLAS;Primera;1;33743
 ;2016;SANTA ROSA;CHIQUIMULILLA;Primera;1;54278
 ;2016;SANTA ROSA;CUILAPA;Primera;1;69106
 ;2016;SANTA ROSA;GUAZACAPÁN;Primera;1;17753
 ;2016;SANTA ROSA;NUEVA SANTA ROSA;Primera;1;45987
 ;2016;SANTA ROSA;ORATORIO;Primera;1;25938
 ;2016;SANTA ROSA;PUEBLO NUEVO VIÑAS;Primera;1;47431
 ;2016;SANTA ROSA;SAN JUAN TECUACO;Primera;1;14973
 ;2016;SANTA ROSA;SAN RAFAEL LAS FLORES;Primera;1;19350
 ;2016;SANTA ROSA;SANTA CRUZ NARANJO;Primera;1;22877
 ;2016;SANTA ROSA;SANTA MARÍA IXHUATÁN;Primera;1;24968
 ;2016;SANTA ROSA;SANTA ROSA DE LIMA;Primera;1;19108
 ;2016;SANTA ROSA;TAXISCO;Primera;1;37908
 ;2016;SOLOLA;CONCEPCIÓN;Primera;1;12566
 ;2016;SOLOLA;NAHUALÁ;Primera;1;88550
 ;2016;SOLOLA;PANAJACHEL;Primera;1;14922
 ;2016;SOLOLA;SAN ANDRÉS SEMETABAJ;Primera;1;9799
 ;2016;SOLOLA;SAN ANTONIO PALOPÓ;Primera;1;17890
 ;2016;SOLOLA;SAN JOSÉ CHACAYÁ;Primera;1;7473
 ;2016;SOLOLA;SAN JUAN LA LAGUNA;Primera;1;16212
 ;2016;SOLOLA;SAN LUCAS TOLIMÁN;Primera;1;38319
 ;2016;SOLOLA;SAN MARCOS LA LAGUNA;Primera;1;5668
 ;2016;SOLOLA;SAN PABLO LA LAGUNA;Primera;1;14329
 ;2016;SOLOLA;SAN PEDRO LA LAGUNA;Primera;1;8357
 ;2016;SOLOLA;SANTA CATARINA IXTAHUACÁN;Primera;1;77763
 ;2016;SOLOLA;SANTA CATARINA PALOPÓ;Primera;1;2956
 ;2016;SOLOLA;SANTA CLARA LA LAGUNA;Primera;1;13150
 ;2016;SOLOLA;SANTA CRUZ LA LAGUNA;Primera;1;10830
 ;2016;SOLOLA;SANTA LUCÍA UTATLÁN;Primera;1;26994
 ;2016;SOLOLA;SANTA MARÍA VISITACIÓN;Primera;1;6452
 ;2016;SOLOLA;SANTIAGO ATITLÁN;Primera;1;26408
 ;2016;SOLOLA;SOLOLÁ;Primera;1;93867
 ;2016;SUCHITEPEQUEZ;CHICACAO;Primera;1;35593
 ;2016;SUCHITEPEQUEZ;CUYOTENANGO;Primera;1;48999
 ;2016;SUCHITEPEQUEZ;MAZATENANGO;Primera;1;32752
 ;2016;SUCHITEPEQUEZ;PATULUL;Primera;1;32444
 ;2016;SUCHITEPEQUEZ;PUEBLO NUEVO SUCHITEPÉQUEZ;Primera;1;22420
 ;2016;SUCHITEPEQUEZ;RÍO BRAVO;Primera;1;16242
 ;2016;SUCHITEPEQUEZ;SAMAYAC;Primera;1;10434
 ;2016;SUCHITEPEQUEZ;SAN ANTONIO SUCHITEPÉQUEZ;Primera;1;41396
 ;2016;SUCHITEPEQUEZ;SAN BERNARDINO;Primera;1;9985
 ;2016;SUCHITEPEQUEZ;SAN FRANCISCO ZAPOTITLÁN;Primera;1;12678
 ;2016;SUCHITEPEQUEZ;SAN GABRIEL;Primera;1;4037
 ;2016;SUCHITEPEQUEZ;SAN JOSÉ EL IDOLO;Primera;1;10089
 ;2016;SUCHITEPEQUEZ;SAN JUAN BAUTISTA;Primera;1;6209
 ;2016;SUCHITEPEQUEZ;SAN LORENZO;Primera;1;7125
 ;2016;SUCHITEPEQUEZ;SAN MIGUEL PANÁN;Primera;1;7860
 ;2016;SUCHITEPEQUEZ;SAN PABLO JOCOPILAS;Primera;1;7551
 ;2016;SUCHITEPEQUEZ;SANTA BÁRBARA;Primera;1;21897
 ;2016;SUCHITEPEQUEZ;SANTO DOMINGO SUCHITEPÉQUEZ;Primera;1;56838
 ;2016;SUCHITEPEQUEZ;SANTO TOMÁS LA UNIÓN;Primera;1;21138
 ;2016;SUCHITEPEQUEZ;ZUNILITO;Primera;1;15121
 ;2016;TOTONICAPAN;MOMOSTENANGO;Primera;1;108190
 ;2016;TOTONICAPAN;SAN ANDRÉS XECUL;Primera;1;16656
 ;2016;TOTONICAPAN;SAN BARTOLO;Primera;1;18980
 ;2016;TOTONICAPAN;SAN CRISTÓBAL TOTONICAPÁN;Primera;1;47909
 ;2016;TOTONICAPAN;SAN FRANCISCO EL ALTO;Primera;1;40256
 ;2016;TOTONICAPAN;SANTA LUCÍA LA REFORMA;Primera;1;31676
 ;2016;TOTONICAPAN;SANTA MARÍA CHIQUIMULA;Primera;1;51343
 ;2016;TOTONICAPAN;TOTONICAPÁN;Primera;1;71323
 ;2016;ZACAPA;CABAÑAS;Primera;1;14908
 ;2016;ZACAPA;ESTANZUELA;Primera;1;9855
 ;2016;ZACAPA;GUALÁN;Primera;1;40611
 ;2016;ZACAPA;HUITÉ;Primera;1;13777
 ;2016;ZACAPA;LA UNIÓN;Primera;1;52522
 ;2016;ZACAPA;RÍO HONDO;Primera;1;15500
 ;2016;ZACAPA;SAN DIEGO;Primera;1;9702
 ;2016;ZACAPA;SAN JORGE;Primera;1;14668
 ;2016;ZACAPA;TECULUTÁN;Primera;1;9846
 ;2016;ZACAPA;USUMATLÁN;Primera;1;16157
 ;2016;ZACAPA;ZACAPA;Primera;1;23208
 ;2017;ALTA VERAPAZ;CAHABÓN;Primera;1;49560
 ;2017;ALTA VERAPAZ;CHAHAL;Primera;1;47958
 ;2017;ALTA VERAPAZ;CHISEC;Primera;1;84533
 ;2017;ALTA VERAPAZ;COBÁN;Primera;1;152825
 ;2017;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;Primera;1;91515
 ;2017;ALTA VERAPAZ;LA TINTA;Primera;1;38632
 ;2017;ALTA VERAPAZ;LANQUÍN;Primera;1;27745
 ;2017;ALTA VERAPAZ;PANZOS;Primera;1;59817
 ;2017;ALTA VERAPAZ;RAXRUHA;Primera;1;33170
 ;2017;ALTA VERAPAZ;SAN CRISTÓBAL VERAPAZ;Primera;1;62923
 ;2017;ALTA VERAPAZ;SAN JUAN CHAMELCO;Primera;1;80985
 ;2017;ALTA VERAPAZ;SAN PEDRO CARCHÁ;Primera;1;186300
 ;2017;ALTA VERAPAZ;SANTA CRUZ VERAPAZ;Primera;1;41088
 ;2017;ALTA VERAPAZ;SENAHÚ;Primera;1;65977
 ;2017;ALTA VERAPAZ;TACTIC;Primera;1;45451
 ;2017;ALTA VERAPAZ;TAMAHÚ;Primera;1;26362
 ;2017;ALTA VERAPAZ;TUCURÚ;Primera;1;45051
 ;2017;BAJA VERAPAZ;CUBULCO;Primera;1;67938
 ;2017;BAJA VERAPAZ;EL CHOL;Primera;1;22563
 ;2017;BAJA VERAPAZ;GRANADOS;Primera;1;46775
 ;2017;BAJA VERAPAZ;PURULHÁ;Primera;1;70450
 ;2017;BAJA VERAPAZ;RABINAL;Primera;1;60376
 ;2017;BAJA VERAPAZ;SALAMÁ;Primera;1;100571
 ;2017;BAJA VERAPAZ;SAN JERÓNIMO;Primera;1;46967
 ;2017;BAJA VERAPAZ;SAN MIGUEL CHICAJ;Primera;1;66631
 ;2017;CHIMALTENANGO;ACATENANGO;Primera;1;23353
 ;2017;CHIMALTENANGO;CHIMALTENANGO;Primera;1;112193
 ;2017;CHIMALTENANGO;EL TEJAR;Primera;1;19419
 ;2017;CHIMALTENANGO;PARRAMOS;Primera;1;20472
 ;2017;CHIMALTENANGO;PATZICÍA;Primera;1;38845
 ;2017;CHIMALTENANGO;PATZÚN;Primera;1;60236
 ;2017;CHIMALTENANGO;POCHUTA;Primera;1;20310
 ;2017;CHIMALTENANGO;SAN ANDRÉS ITZAPA;Primera;1;15917
 ;2017;CHIMALTENANGO;SAN JOSÉ POAQUIL;Primera;1;35137
 ;2017;CHIMALTENANGO;SAN JUAN COMALAPA;Primera;1;49054
 ;2017;CHIMALTENANGO;SAN MARTÍN JILOTEPEQUE;Primera;1;64262
 ;2017;CHIMALTENANGO;SANTA APOLONIA;Primera;1;18837
 ;2017;CHIMALTENANGO;SANTA CRUZ BALANYÁ;Primera;1;8160
 ;2017;CHIMALTENANGO;TECPÁN GUATEMALA;Primera;1;85468
 ;2017;CHIMALTENANGO;YEPOCAPA;Primera;1;42730
 ;2017;CHIMALTENANGO;ZARAGOZA;Primera;1;27191
 ;2017;CHIQUIMULA;CAMOTÁN;Primera;1;110475
 ;2017;CHIQUIMULA;CHIQUIMULA;Primera;1;110474
 ;2017;CHIQUIMULA;CONCEPCIÓN LAS MINAS;Primera;1;31044
 ;2017;CHIQUIMULA;ESQUIPULAS;Primera;1;81995
 ;2017;CHIQUIMULA;IPALA;Primera;1;40857
 ;2017;CHIQUIMULA;JOCOTÁN;Primera;1;80693
 ;2017;CHIQUIMULA;OLOPA;Primera;1;57608
 ;2017;CHIQUIMULA;QUETZALTEPEQUE;Primera;1;49719
 ;2017;CHIQUIMULA;SAN JACINTO;Primera;1;46852
 ;2017;CHIQUIMULA;SAN JOSÉ LA ARADA;Primera;1;16760
 ;2017;CHIQUIMULA;SAN JUAN LA ERMITA;Primera;1;39036
 ;2017;EL PETEN;DOLORES;Primera;1;48508
 ;2017;EL PETEN;EL CHAL;Primera;1;31413
 ;2017;EL PETEN;FLORES;Primera;1;114698
 ;2017;EL PETEN;LA LIBERTAD;Primera;1;159533
 ;2017;EL PETEN;LAS CRUCES;Primera;1;75885
 ;2017;EL PETEN;MELCHOR DE MENCOS;Primera;1;83308
 ;2017;EL PETEN;POPTÚN;Primera;1;110045
 ;2017;EL PETEN;SAN ANDRÉS;Primera;1;59969
 ;2017;EL PETEN;SAN BENITO;Primera;1;35841
 ;2017;EL PETEN;SAN FRANCISCO;Primera;1;35809
 ;2017;EL PETEN;SAN JOSÉ;Primera;1;34987
 ;2017;EL PETEN;SAN LUIS;Primera;1;159991
 ;2017;EL PETEN;SANTA ANA;Primera;1;27632
 ;2017;EL PETEN;SAYAXCHÉ;Primera;1;272856
 ;2017;EL PROGRESO;EL JÍCARO;Primera;1;20306
 ;2017;EL PROGRESO;GUASTATOYA;Primera;1;12855
 ;2017;EL PROGRESO;MORAZÁN;Primera;1;16585
 ;2017;EL PROGRESO;SAN AGUSTÍN ACASAGUASTLÁN;Primera;1;43198
 ;2017;EL PROGRESO;SAN ANTONIO LA PAZ;Primera;1;28005
 ;2017;EL PROGRESO;SAN CRISTÓBAL ACASAGUASTLÁN;Primera;1;8894
 ;2017;EL PROGRESO;SANARATE;Primera;1;40028
 ;2017;EL PROGRESO;SANSARE;Primera;1;9357
 ;2017;ESCUINTLA;ESCUINTLA;Primera;1;104385
 ;2017;ESCUINTLA;GUANAGAZAPA;Primera;1;45796
 ;2017;ESCUINTLA;IZTAPA;Primera;1;31309
 ;2017;ESCUINTLA;LA DEMOCRACIA;Primera;1;45739
 ;2017;ESCUINTLA;LA GOMERA;Primera;1;64679
 ;2017;ESCUINTLA;MASAGUA;Primera;1;74580
 ;2017;ESCUINTLA;NUEVA CONCEPCIÓN;Primera;1;72365
 ;2017;ESCUINTLA;PALÍN;Primera;1;32297
 ;2017;ESCUINTLA;PUERTO DE SAN JOSÉ;Primera;1;61022
 ;2017;ESCUINTLA;SAN VICENTE PACAYA;Primera;1;30392
 ;2017;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;Primera;1;116391
 ;2017;ESCUINTLA;SIPACATE;Primera;1;4582
 ;2017;ESCUINTLA;SIQUINALÁ;Primera;1;27059
 ;2017;ESCUINTLA;TIQUISATE;Primera;1;39987
 ;2017;GUATEMALA;AMATITLÁN;Primera;1;60994
 ;2017;GUATEMALA;CHINAUTLA;Primera;1;62285
 ;2017;GUATEMALA;CHUARRANCHO;Primera;1;10744
 ;2017;GUATEMALA;FRAIJANES;Primera;1;46016
 ;2017;GUATEMALA;GUATEMALA;Primera;1;419387
 ;2017;GUATEMALA;MIXCO;Primera;1;167614
 ;2017;GUATEMALA;PALENCIA;Primera;1;69697
 ;2017;GUATEMALA;SAN JOSÉ DEL GOLFO;Primera;1;65283
 ;2017;GUATEMALA;SAN JOSÉ PINULA;Primera;1;37226
 ;2017;GUATEMALA;SAN JUAN SACATEPÉQUEZ;Primera;1;59656
 ;2017;GUATEMALA;SAN MIGUEL PETAPA;Primera;1;46530
 ;2017;GUATEMALA;SAN PEDRO AYAMPUC;Primera;1;45234
 ;2017;GUATEMALA;SAN PEDRO SACATEPÉQUEZ;Primera;1;11273
 ;2017;GUATEMALA;SAN RAYMUNDO;Primera;1;40066
 ;2017;GUATEMALA;SANTA CATARINA PINULA;Primera;1;46343
 ;2017;GUATEMALA;VILLA CANALES;Primera;1;77337
 ;2017;GUATEMALA;VILLA NUEVA;Primera;1;118882
 ;2017;HUEHUETENANGO;AGUACATÁN;Primera;1;51911
 ;2017;HUEHUETENANGO;BARILLAS;Primera;1;65756
 ;2017;HUEHUETENANGO;CHIANTLA;Primera;1;86514
 ;2017;HUEHUETENANGO;COLOTENANGO;Primera;1;55831
 ;2017;HUEHUETENANGO;CONCEPCIÓN HUISTA;Primera;1;53298
 ;2017;HUEHUETENANGO;CUILCO;Primera;1;56115
 ;2017;HUEHUETENANGO;HUEHUETENANGO;Primera;1;117319
 ;2017;HUEHUETENANGO;JACALTENANGO;Primera;1;58392
 ;2017;HUEHUETENANGO;LA DEMOCRACIA;Primera;1;86443
 ;2017;HUEHUETENANGO;LA LIBERTAD;Primera;1;56877
 ;2017;HUEHUETENANGO;MALACATANCITO;Primera;1;36750
 ;2017;HUEHUETENANGO;NENTÓN;Primera;1;49131
 ;2017;HUEHUETENANGO;PETATÁN;Primera;1;652
 ;2017;HUEHUETENANGO;SAN ANTONIO HUISTA;Primera;1;32925
 ;2017;HUEHUETENANGO;SAN GASPAR IXCHIL;Primera;1;16402
 ;2017;HUEHUETENANGO;SAN ILDELFONSO IXTAHUACÁN;Primera;1;57358
 ;2017;HUEHUETENANGO;SAN JUAN ATITÁN;Primera;1;35138
 ;2017;HUEHUETENANGO;SAN JUAN IXCOY;Primera;1;26774
 ;2017;HUEHUETENANGO;SAN MATEO IXTATÁN;Primera;1;50706
 ;2017;HUEHUETENANGO;SAN MIGUEL ACATÁN;Primera;1;30595
 ;2017;HUEHUETENANGO;SAN PEDRO NECTA;Primera;1;71139
 ;2017;HUEHUETENANGO;SAN PEDRO SOLOMA;Primera;1;44184
